TransactionID,OrderDate,DeliveryDate,Manufacturer,ManufacturerRegion,TherapeuticCategory,ProductDescription,Quantity,UnitPrice,TotalCost,ComplianceStandards,RiskFactors,ShortageRisk,ColdChainRequired,LeadTimeDays,OnTimeDelivery,SavingsIdentified,SavingsRealized,PaymentTermsDays,ContractNumber
PHRX00458,2023-09-10,2023-10-25,French Biologics SA,EU,Pain Management - Injectable,Pain Management Pharmaceutical Product,571,3563.98,2035032.58,"FDA Approved, EMA Certified, GMP Certified, GDP Compliant",None,Low,False,45,False,152767.53,86330.33,90,PHR-CON-1285
PHRX00459,2025-03-16,2025-05-10,Cork Pharmaceutical Manufacturing Ltd,Ireland,Antibiotics - Injectable,Antibiotics Pharmaceutical Product,7165,3884.73,27834090.45,"EMA Certified, FDA Approved",None,Low,False,55,False,0.0,0.0,60,PHR-CON-4451
PHRX00460,2025-04-20,2025-05-04,Mumbai Generics Ltd,India,Cardiovascular - Oral Tablets,Cardiovascular Pharmaceutical Product,268,1543.15,413564.2,"FDA Approved, GMP Certified",None,Low,False,14,True,0.0,0.0,60,PHR-CON-9983
PHRX00461,2025-07-07,2025-07-15,Dublin BioPharmaceuticals,Ireland,Diabetes - Injectable (Insulin),Diabetes Pharmaceutical Product,5798,4746.52,27520322.96,"EMA Certified, GMP Certified, WHO Prequalified",Single Source Supplier,Medium,True,8,True,4558101.26,2310921.58,30,PHR-CON-4902
PHRX00462,2024-09-01,2024-09-26,Boston Scientific Supply Inc,USA,Cardiovascular - Oral Tablets,Cardiovascular Pharmaceutical Product,8360,4624.95,38664582.0,"ISO 13485 Certified, GDP Compliant, EMA Certified, WHO Prequalified",Single Source Supplier,Medium,False,25,True,4677040.63,3226257.84,30,PHR-CON-5466
PHRX00463,2026-01-24,2026-02-26,Galway MedTech Solutions,Ireland,Cardiovascular - Oral Tablets,Cardiovascular Pharmaceutical Product,8615,2356.21,20298749.15,"ISO 13485 Certified, GDP Compliant","Manufacturing Capacity Constraints, Raw Material Shortage",High,False,33,False,2347003.93,1309302.67,90,PHR-CON-2180
PHRX00464,2025-05-25,2025-07-18,Delhi Biotech Solutions,India,Oncology - Injectable,Oncology Pharmaceutical Product,4861,2791.88,13571328.68,"EMA Certified, FDA Approved, ISO 13485 Certified","Quality Audit Issues, Geopolitical Risk, Single Source Supplier",High,True,54,False,0.0,0.0,30,PHR-CON-5301
PHRX00465,2025-04-19,2025-05-21,Shanghai Medical Supply Co,China,Cardiovascular - Oral Tablets,Cardiovascular Pharmaceutical Product,6663,759.67,5061681.21,"GMP Certified, FDA Approved, EMA Certified, WHO Prequalified",Geopolitical Risk,Medium,False,32,False,855384.47,851390.39,60,PHR-CON-2762
PHRX00466,2023-07-08,2023-08-30,Shenzhen Drug Manufacturing,China,Diabetes - Injectable (Insulin),Diabetes Pharmaceutical Product,6657,3793.7,25254660.9,"ISO 13485 Certified, GMP Certified, WHO Prequalified","Manufacturing Capacity Constraints, Quality Audit Issues, Geopolitical Risk",High,True,53,False,0.0,0.0,60,PHR-CON-4403
PHRX00467,2023-11-26,2024-01-03,Beijing Pharmaceutical Group,China,Pain Management - Injectable,Pain Management Pharmaceutical Product,965,197.13,190230.45,"ISO 13485 Certified, FDA Approved","Regulatory Approval Delays, Manufacturing Capacity Constraints, Quality Audit Issues",High,False,38,False,33174.93,18185.4,90,PHR-CON-9160
PHRX00468,2024-10-20,2024-12-15,Guangzhou Biotech Ltd,China,Oncology - Injectable,Oncology Pharmaceutical Product,8257,1503.14,12411426.98,"GMP Certified, GDP Compliant, WHO Prequalified","Manufacturing Capacity Constraints, Transportation Delays",High,True,56,False,2516950.28,2505261.02,30,
PHRX00469,2023-09-28,2023-10-29,Shenzhen Drug Manufacturing,China,Anesthetics - Injectable,Anesthetics Pharmaceutical Product,689,2240.65,1543807.85,"EMA Certified, GMP Certified",Transportation Delays,Medium,False,31,False,295194.34,220138.17,90,PHR-CON-7813
PHRX00470,2023-08-28,2023-09-28,Shanghai Medical Supply Co,China,Vaccines - Injectable,Vaccines Pharmaceutical Product,8937,3317.39,29647514.43,"ISO 13485 Certified, WHO Prequalified, EMA Certified, GDP Compliant",None,Low,True,31,False,4986979.46,3435524.43,60,PHR-CON-9430
PHRX00471,2024-08-31,2024-09-27,Cork Pharmaceutical Manufacturing Ltd,Ireland,Antibiotics - Injectable,Antibiotics Pharmaceutical Product,6103,684.58,4177991.74,"WHO Prequalified, GMP Certified, FDA Approved","Raw Material Shortage, Quality Audit Issues",High,False,27,True,0.0,0.0,60,PHR-CON-9594
PHRX00472,2024-08-14,2024-09-16,Mumbai Generics Ltd,India,Oncology - Injectable,Oncology Pharmaceutical Product,5213,1275.69,6650171.97,"FDA Approved, WHO Prequalified, GDP Compliant, GMP Certified",Single Source Supplier,Medium,True,33,False,0.0,0.0,90,PHR-CON-6128
PHRX00473,2024-05-29,2024-07-02,Italian Drug Manufacturing,EU,Diabetes - Injectable (Insulin),Diabetes Pharmaceutical Product,7795,150.99,1176967.05,"FDA Approved, GDP Compliant, ISO 13485 Certified, GMP Certified",Manufacturing Capacity Constraints,Medium,True,34,False,173804.75,146940.09,60,PHR-CON-7422
PHRX00474,2025-06-09,2025-07-18,Bangalore Pharmaceutical Co,India,Diabetes - Injectable (Insulin),Diabetes Pharmaceutical Product,7243,1848.5,13388685.5,"ISO 13485 Certified, FDA Approved","Manufacturing Capacity Constraints, Geopolitical Risk",High,True,39,False,796710.76,795208.04,30,PHR-CON-5223
PHRX00475,2024-11-03,2024-12-19,Cork Pharmaceutical Manufacturing Ltd,Ireland,Respiratory - Inhaled,Respiratory Pharmaceutical Product,9380,1403.16,13161640.8,"ISO 13485 Certified, WHO Prequalified, EMA Certified, GMP Certified","Raw Material Shortage, Quality Audit Issues",High,False,46,False,0.0,0.0,90,PHR-CON-8631
PHRX00476,2024-08-18,2024-09-28,Bangalore Pharmaceutical Co,India,Anesthetics - Injectable,Anesthetics Pharmaceutical Product,8543,2041.39,17439594.77,"WHO Prequalified, GMP Certified, EMA Certified","Raw Material Shortage, Transportation Delays",High,False,41,False,0.0,0.0,60,PHR-CON-3427
PHRX00477,2025-05-24,2025-06-13,Shenzhen Drug Manufacturing,China,Anesthetics - Injectable,Anesthetics Pharmaceutical Product,1081,4676.45,5055242.45,"EMA Certified, GDP Compliant, ISO 13485 Certified, FDA Approved",None,Low,False,20,True,0.0,0.0,60,
PHRX00478,2023-09-30,2023-11-02,Mumbai Generics Ltd,India,Oncology - Injectable,Oncology Pharmaceutical Product,4473,4237.54,18954516.42,"WHO Prequalified, EMA Certified, GDP Compliant",Geopolitical Risk,Medium,True,33,False,0.0,0.0,30,PHR-CON-8132
PHRX00479,2024-06-27,2024-07-05,Texas Pharma Manufacturing,USA,Vaccines - Injectable,Vaccines Pharmaceutical Product,7245,2452.64,17769376.8,"WHO Prequalified, FDA Approved, EMA Certified",None,Low,True,8,True,1806779.03,1629297.48,30,PHR-CON-2686
PHRX00480,2025-01-21,2025-03-10,Limerick Drug Manufacturing Co,Ireland,Antibiotics - Injectable,Antibiotics Pharmaceutical Product,1475,323.87,477708.25,"GMP Certified, GDP Compliant, FDA Approved","Regulatory Approval Delays, Quality Audit Issues, Single Source Supplier",High,False,48,False,0.0,0.0,30,
PHRX00481,2023-08-13,2023-09-04,Cork Pharmaceutical Manufacturing Ltd,Ireland,Diabetes - Injectable (Insulin),Diabetes Pharmaceutical Product,1578,2507.43,3956724.54,"GMP Certified, FDA Approved","Quality Audit Issues, Transportation Delays",High,True,22,True,0.0,0.0,90,PHR-CON-6293
PHRX00482,2025-06-06,2025-07-30,New Jersey Drug Co,USA,Oncology - Injectable,Oncology Pharmaceutical Product,2969,764.18,2268850.42,"GDP Compliant, ISO 13485 Certified",Transportation Delays,Medium,True,54,False,0.0,0.0,60,PHR-CON-5710
PHRX00483,2023-11-05,2023-12-26,Galway MedTech Solutions,Ireland,Anesthetics - Injectable,Anesthetics Pharmaceutical Product,4136,2400.53,9928592.08,"EMA Certified, GDP Compliant, ISO 13485 Certified","Transportation Delays, Quality Audit Issues",High,False,51,False,2416232.41,1940010.8,90,
PHRX00484,2024-03-01,2024-04-28,Dublin BioPharmaceuticals,Ireland,Diabetes - Injectable (Insulin),Diabetes Pharmaceutical Product,5167,2786.0,14395262.0,"WHO Prequalified, GDP Compliant, FDA Approved, GMP Certified","Transportation Delays, Regulatory Approval Delays",High,True,58,False,0.0,0.0,60,
PHRX00485,2024-06-15,2024-07-08,Mumbai Generics Ltd,India,Oncology - Injectable,Oncology Pharmaceutical Product,2725,1522.24,4148104.0,"WHO Prequalified, GDP Compliant, ISO 13485 Certified","Quality Audit Issues, Single Source Supplier",High,True,23,True,0.0,0.0,60,
PHRX00486,2025-10-27,2025-12-20,Shenzhen Drug Manufacturing,China,Anesthetics - Injectable,Anesthetics Pharmaceutical Product,1744,4389.97,7656107.68,"WHO Prequalified, GDP Compliant",Quality Audit Issues,Medium,False,54,False,0.0,0.0,90,PHR-CON-4304
PHRX00487,2024-02-18,2024-04-12,Delhi Biotech Solutions,India,Antibiotics - Injectable,Antibiotics Pharmaceutical Product,3110,3821.78,11885735.8,"ISO 13485 Certified, EMA Certified, FDA Approved, GMP Certified",None,Low,False,54,False,1963070.34,1090316.95,90,PHR-CON-9390
PHRX00488,2023-04-10,2023-06-05,New Jersey Drug Co,USA,Respiratory - Inhaled,Respiratory Pharmaceutical Product,2287,2284.88,5225520.56,"EMA Certified, GMP Certified, GDP Compliant","Geopolitical Risk, Single Source Supplier",High,False,56,False,0.0,0.0,60,PHR-CON-9105
PHRX00489,2023-02-11,2023-04-12,Swiss MedSupply GmbH,EU,Antibiotics - Injectable,Antibiotics Pharmaceutical Product,9250,4743.14,43874045.0,"GMP Certified, EMA Certified, FDA Approved, WHO Prequalified",None,Low,False,60,False,0.0,0.0,60,PHR-CON-2600
PHRX00490,2023-07-27,2023-09-11,Shenzhen Drug Manufacturing,China,Pain Management - Injectable,Pain Management Pharmaceutical Product,6128,490.85,3007928.8,"GMP Certified, FDA Approved",None,Low,False,46,False,0.0,0.0,60,
PHRX00491,2024-05-21,2024-07-19,Shanghai Medical Supply Co,China,Oncology - Injectable,Oncology Pharmaceutical Product,3221,3582.14,11538072.94,"GDP Compliant, ISO 13485 Certified, GMP Certified",None,Low,True,59,False,0.0,0.0,60,PHR-CON-9140
PHRX00492,2024-05-17,2024-07-09,New Jersey Drug Co,USA,Pain Management - Injectable,Pain Management Pharmaceutical Product,2491,2072.19,5161825.29,"GDP Compliant, WHO Prequalified",None,Low,False,53,False,0.0,0.0,90,PHR-CON-6047
PHRX00493,2023-12-28,2024-02-16,Shanghai Medical Supply Co,China,Antibiotics - Injectable,Antibiotics Pharmaceutical Product,5396,2370.96,12793700.16,"ISO 13485 Certified, EMA Certified, WHO Prequalified, GDP Compliant",Manufacturing Capacity Constraints,Medium,False,50,False,883480.28,467693.4,30,PHR-CON-3518
PHRX00494,2023-02-19,2023-03-28,Mumbai Generics Ltd,India,Antibiotics - Injectable,Antibiotics Pharmaceutical Product,6341,1305.6,8278809.6,"ISO 13485 Certified, GDP Compliant, EMA Certified","Manufacturing Capacity Constraints, Single Source Supplier, Transportation Delays",High,False,37,False,695198.96,518910.35,60,PHR-CON-3519
PHRX00495,2023-05-28,2023-06-12,Galway MedTech Solutions,Ireland,Anesthetics - Injectable,Anesthetics Pharmaceutical Product,2014,751.89,1514306.46,"FDA Approved, EMA Certified, ISO 13485 Certified","Transportation Delays, Quality Audit Issues",High,False,15,True,0.0,0.0,60,
PHRX00496,2023-05-25,2023-06-17,French Biologics SA,EU,Respiratory - Inhaled,Respiratory Pharmaceutical Product,2803,2207.09,6186473.27,"WHO Prequalified, ISO 13485 Certified, EMA Certified",Raw Material Shortage,Medium,False,23,True,0.0,0.0,30,PHR-CON-2724
PHRX00497,2025-07-29,2025-08-14,Dublin BioPharmaceuticals,Ireland,Pain Management - Injectable,Pain Management Pharmaceutical Product,4363,227.52,992669.76,"WHO Prequalified, ISO 13485 Certified",Regulatory Approval Delays,Medium,False,16,True,120414.84,102896.24,60,PHR-CON-4853
PHRX00498,2025-07-16,2025-07-30,Boston Scientific Supply Inc,USA,Respiratory - Inhaled,Respiratory Pharmaceutical Product,4754,513.21,2439800.34,"EMA Certified, GMP Certified","Manufacturing Capacity Constraints, Raw Material Shortage",High,False,14,True,0.0,0.0,30,PHR-CON-5876
PHRX00499,2025-01-02,2025-02-11,Swiss MedSupply GmbH,EU,Anesthetics - Injectable,Anesthetics Pharmaceutical Product,4133,4606.05,19036804.65,"WHO Prequalified, FDA Approved, GDP Compliant",None,Low,False,40,False,0.0,0.0,60,PHR-CON-5358
PHRX00500,2023-08-12,2023-09-11,German Pharma AG,EU,Respiratory - Inhaled,Respiratory Pharmaceutical Product,1428,811.19,1158379.32,"WHO Prequalified, ISO 13485 Certified, GMP Certified",Quality Audit Issues,Medium,False,30,True,0.0,0.0,30,PHR-CON-1418
PHRX00501,2023-03-15,2023-05-02,Italian Drug Manufacturing,EU,Respiratory - Inhaled,Respiratory Pharmaceutical Product,9425,4739.72,44671861.0,"EMA Certified, FDA Approved","Quality Audit Issues, Transportation Delays",High,False,48,False,0.0,0.0,90,PHR-CON-2169
PHRX00502,2024-10-12,2024-11-26,Shanghai Medical Supply Co,China,Anesthetics - Injectable,Anesthetics Pharmaceutical Product,4033,1313.06,5295570.98,"FDA Approved, WHO Prequalified, EMA Certified",None,Low,False,45,False,0.0,0.0,90,PHR-CON-7460
PHRX00503,2023-08-05,2023-08-21,Galway MedTech Solutions,Ireland,Vaccines - Injectable,Vaccines Pharmaceutical Product,5180,4015.45,20800031.0,"GMP Certified, EMA Certified, GDP Compliant, ISO 13485 Certified",None,Low,True,16,True,0.0,0.0,60,PHR-CON-7239
PHRX00504,2025-02-26,2025-03-29,Shenzhen Drug Manufacturing,China,Anesthetics - Injectable,Anesthetics Pharmaceutical Product,7022,496.6,3487125.2,"GMP Certified, EMA Certified, ISO 13485 Certified",Single Source Supplier,Medium,False,31,False,412697.67,301996.65,90,PHR-CON-3237
PHRX00505,2023-11-12,2024-01-03,New Jersey Drug Co,USA,Cardiovascular - Oral Tablets,Cardiovascular Pharmaceutical Product,7265,1488.98,10817439.7,"ISO 13485 Certified, GDP Compliant",None,Low,False,52,False,2494293.07,2296667.68,60,PHR-CON-9673
PHRX00506,2023-07-29,2023-09-10,Cork Pharmaceutical Manufacturing Ltd,Ireland,Antibiotics - Injectable,Antibiotics Pharmaceutical Product,8466,2591.4,21938792.4,"ISO 13485 Certified, FDA Approved, WHO Prequalified",Manufacturing Capacity Constraints,Medium,False,43,False,0.0,0.0,90,PHR-CON-3539
PHRX00507,2023-12-28,2024-01-09,German Pharma AG,EU,Cardiovascular - Oral Tablets,Cardiovascular Pharmaceutical Product,7683,3715.56,28546647.48,"EMA Certified, ISO 13485 Certified",None,Low,False,12,True,0.0,0.0,60,PHR-CON-6667
PHRX00508,2023-05-15,2023-06-28,Guangzhou Biotech Ltd,China,Diabetes - Injectable (Insulin),Diabetes Pharmaceutical Product,3166,1739.61,5507605.26,"EMA Certified, FDA Approved","Manufacturing Capacity Constraints, Quality Audit Issues",High,True,44,False,0.0,0.0,90,PHR-CON-9045
PHRX00509,2025-08-12,2025-08-20,Limerick Drug Manufacturing Co,Ireland,Cardiovascular - Oral Tablets,Cardiovascular Pharmaceutical Product,7917,115.86,917263.62,"WHO Prequalified, ISO 13485 Certified, GMP Certified",Transportation Delays,Medium,False,8,True,0.0,0.0,90,PHR-CON-2130
PHRX00510,2025-02-05,2025-03-28,Shenzhen Drug Manufacturing,China,Cardiovascular - Oral Tablets,Cardiovascular Pharmaceutical Product,327,669.19,218825.13,"FDA Approved, WHO Prequalified",Geopolitical Risk,Medium,False,51,False,0.0,0.0,90,PHR-CON-9205
PHRX00511,2024-01-13,2024-01-29,New Jersey Drug Co,USA,Oncology - Injectable,Oncology Pharmaceutical Product,7692,476.16,3662622.72,"ISO 13485 Certified, WHO Prequalified",None,Low,True,16,True,294784.17,250949.48,60,
PHRX00512,2024-09-25,2024-10-03,Beijing Pharmaceutical Group,China,Oncology - Injectable,Oncology Pharmaceutical Product,6518,1509.42,9838399.56,"GDP Compliant, FDA Approved",None,Low,True,8,True,0.0,0.0,60,PHR-CON-7710
PHRX00513,2023-03-28,2023-05-05,French Biologics SA,EU,Antibiotics - Injectable,Antibiotics Pharmaceutical Product,8064,2463.11,19862519.04,"GMP Certified, WHO Prequalified, ISO 13485 Certified, FDA Approved","Manufacturing Capacity Constraints, Single Source Supplier",High,False,38,False,0.0,0.0,30,PHR-CON-4761
PHRX00514,2024-09-09,2024-10-03,Guangzhou Biotech Ltd,China,Cardiovascular - Oral Tablets,Cardiovascular Pharmaceutical Product,5781,2499.2,14447875.2,"WHO Prequalified, ISO 13485 Certified, FDA Approved",None,Low,False,24,True,0.0,0.0,60,PHR-CON-7160
PHRX00515,2023-02-15,2023-03-08,Swiss MedSupply GmbH,EU,Respiratory - Inhaled,Respiratory Pharmaceutical Product,7775,4612.59,35862887.25,"GDP Compliant, ISO 13485 Certified","Transportation Delays, Raw Material Shortage, Quality Audit Issues",High,False,21,True,0.0,0.0,30,
PHRX00516,2024-02-16,2024-04-02,Texas Pharma Manufacturing,USA,Cardiovascular - Oral Tablets,Cardiovascular Pharmaceutical Product,2215,3351.93,7424524.95,"EMA Certified, WHO Prequalified",Single Source Supplier,Medium,False,46,False,0.0,0.0,60,
PHRX00517,2023-05-08,2023-06-03,California Biologics Corporation,USA,Antibiotics - Injectable,Antibiotics Pharmaceutical Product,5978,4996.34,29868120.52,"GDP Compliant, EMA Certified, GMP Certified","Manufacturing Capacity Constraints, Single Source Supplier",High,False,26,True,0.0,0.0,30,PHR-CON-4644
PHRX00518,2025-05-07,2025-06-22,Boston Scientific Supply Inc,USA,Oncology - Injectable,Oncology Pharmaceutical Product,5675,2457.51,13946369.25,"FDA Approved, GMP Certified, GDP Compliant","Transportation Delays, Raw Material Shortage",High,True,46,False,0.0,0.0,30,PHR-CON-4924
PHRX00519,2025-04-30,2025-06-21,Limerick Drug Manufacturing Co,Ireland,Vaccines - Injectable,Vaccines Pharmaceutical Product,1917,4815.1,9230546.7,"GMP Certified, WHO Prequalified","Single Source Supplier, Manufacturing Capacity Constraints",High,True,52,False,656127.72,534719.85,60,
PHRX00520,2023-12-28,2024-01-14,Delhi Biotech Solutions,India,Vaccines - Injectable,Vaccines Pharmaceutical Product,1726,3676.13,6345000.38,"WHO Prequalified, GDP Compliant",Geopolitical Risk,Medium,True,17,True,573448.86,564742.95,30,
PHRX00521,2025-03-15,2025-04-06,Shenzhen Drug Manufacturing,China,Diabetes - Injectable (Insulin),Diabetes Pharmaceutical Product,1496,2549.86,3814590.56,"GDP Compliant, ISO 13485 Certified, WHO Prequalified",Geopolitical Risk,Medium,True,22,True,765593.8,544230.85,60,PHR-CON-1269
PHRX00522,2023-06-17,2023-07-20,Guangzhou Biotech Ltd,China,Respiratory - Inhaled,Respiratory Pharmaceutical Product,7351,4721.51,34707820.01,"FDA Approved, GMP Certified","Single Source Supplier, Quality Audit Issues, Raw Material Shortage",High,False,33,False,0.0,0.0,60,
PHRX00523,2024-08-09,2024-08-19,Shanghai Medical Supply Co,China,Pain Management - Injectable,Pain Management Pharmaceutical Product,1047,4517.43,4729749.21,"WHO Prequalified, GMP Certified, GDP Compliant, EMA Certified",Raw Material Shortage,Medium,False,10,True,0.0,0.0,90,
PHRX00524,2023-03-06,2023-04-29,Hyderabad Drug Manufacturing,India,Antibiotics - Injectable,Antibiotics Pharmaceutical Product,8747,4143.67,36244681.49,"EMA Certified, ISO 13485 Certified, GMP Certified, GDP Compliant",None,Low,False,54,False,0.0,0.0,90,
PHRX00525,2024-01-12,2024-02-16,Delhi Biotech Solutions,India,Oncology - Injectable,Oncology Pharmaceutical Product,1480,4410.82,6528013.6,"GMP Certified, GDP Compliant",Raw Material Shortage,Medium,True,35,False,0.0,0.0,90,PHR-CON-6425
PHRX00526,2024-08-29,2024-09-23,Boston Scientific Supply Inc,USA,Diabetes - Injectable (Insulin),Diabetes Pharmaceutical Product,2721,2630.61,7157889.81,"FDA Approved, GMP Certified",Geopolitical Risk,Medium,True,25,True,0.0,0.0,60,PHR-CON-4524
PHRX00527,2024-09-27,2024-11-05,Cork Pharmaceutical Manufacturing Ltd,Ireland,Respiratory - Inhaled,Respiratory Pharmaceutical Product,8414,1335.79,11239337.06,"FDA Approved, WHO Prequalified, GMP Certified",Manufacturing Capacity Constraints,Medium,False,39,False,0.0,0.0,30,PHR-CON-9643
PHRX00528,2025-02-10,2025-04-09,Swiss MedSupply GmbH,EU,Respiratory - Inhaled,Respiratory Pharmaceutical Product,9484,1531.05,14520478.2,"EMA Certified, ISO 13485 Certified, WHO Prequalified, FDA Approved",Manufacturing Capacity Constraints,Medium,False,58,False,2987006.15,2172015.85,60,PHR-CON-5180
